"","MMT00000044","MMT00000046","MMT00000051","MMT00000076","MMT00000080","MMT00000102","MMT00000149","MMT00000159","MMT00000207","MMT00000212","MMT00000231","MMT00000241","MMT00000268","MMT00000283","MMT00000334","MMT00000365","MMT00000368","MMT00000373","MMT00000384","MMT00000401","MMT00000418","MMT00000464","MMT00000517","MMT00000525","MMT00000549","MMT00000550","MMT00000602","MMT00000608","MMT00000701","MMT00000713","MMT00000719","MMT00000743","MMT00000792","MMT00000793","MMT00000801","MMT00000840","MMT00000864","MMT00000887","MMT00000963","MMT00000988","MMT00000996","MMT00001022","MMT00001077","MMT00001085","MMT00001100","MMT00001110","MMT00001154","MMT00001185","MMT00001190","MMT00001245","MMT00001260","MMT00001291","MMT00001298","MMT00001318","MMT00001373","MMT00001387","MMT00001394","MMT00001397","MMT00001423","MMT00001434","MMT00001486","MMT00001496","MMT00001510","MMT00001545","MMT00001555","MMT00001587","MMT00001596","MMT00001613","MMT00001646","MMT00001675","MMT00001698","MMT00001714","MMT00001732","MMT00001791","MMT00001806","MMT00001923","MMT00001947","MMT00001949","MMT00001995","MMT00002002","MMT00002004","MMT00002021","MMT00002022","MMT00002037","MMT00002042","MMT00002046","MMT00002048","MMT00002050","MMT00002099","MMT00002102","MMT00002151","MMT00002160","MMT00002161","MMT00002175","MMT00002209","MMT00002227","MMT00002238","MMT00002272","MMT00002304","MMT00002330"
"MMT00000231",0.0199718561512291,0.235628457306738,0.000180236641963181,0.014572379713233,0.00267989343406849,0.00630376015966612,0.00882501076367432,0.00109347836395714,0.0222769591218301,0.162006485690197,1,0.0299254407640854,0.0431613498707205,0.0122674477542266,0.000446420181434388,0.00727956336216927,0.0507600907789534,0.00611470229725575,0.0299262494369174,0.0352460506843705,0.00021719569965827,0.176227108131224,0.00109988441313105,5.68165544221331e-05,0.00227861176978821,0.0153470921325893,0.000186937610367208,0.0175680765672028,0.0252479570635155,0.0191617082830044,0.138285331900138,0.00532500933123351,0.0627441376695359,0.00421820011346599,0.022103838427076,0.00630256305979436,0.0219169941803338,0.0354229558433763,0.0187959082607881,0.00829432368861747,0.0981806149727692,0.00102686897976491,0.0188447197648274,9.25167322487654e-05,0.000445017115180042,0.101211769968758,0.000966714088415399,0.000254163981128683,0.00625101710404138,0.00864431664438769,0.00154371262757795,0.0381127788849401,0.00918597869079122,0.000435375942987848,0.464550101801207,0.0269611648680698,0.000708454517508276,0.00285237671199522,0.0389926159904664,0.000747628980676125,0.0117336324418954,0.454726081975143,0.089071416462747,0.0220440116485934,0.00327768537494586,0.00291292081305691,0.0125023802872415,0.00213611604139662,0.000269347200386698,0.000207246634279153,0.000987084396981039,0.0190364811405725,0.0643969307258283,0.000926299262140236,0.00228483542896347,0.0183745915361879,0.740457271084751,0.00729425797093712,0.0114094976404436,0.00440047779248915,0.0373670864935114,0.0274380113986702,0.0382754158073969,0.00711431502765722,0.0184966061639552,0.0159964354809711,0.040269120935068,0.0167907145942105,0.00105855017380599,0.00643295467393562,0.000607978884060472,0.38152123822942,0.00478072663763048,0.00802694856897344,0.0019562614151122,0.036067824846938,0.00184367962680482,0.00122695064678362,0.000882884213587522,0.0414174350471982
"MMT00000241",0.00623744548801738,0.00986652573363279,0.0396950648085567,0.0249856144899993,3.67126139876639e-05,0.0261289768354572,0.000888644981023011,0.0437877641319197,0.000164302063679777,0.00356158523038661,0.0299254407640854,1,0.597493042940422,0.0157354082983041,0.126280111356372,0.145075362065496,0.123779433949245,0.00909508793145071,0.00648611637376288,0.0329653817580753,0.00134375957867287,0.00941601010085296,0.0636766116533511,0.0035182658705816,0.0811617695327227,0.00056407111332326,0.00299216948639722,0.00600559842129435,0.00951249466540541,0.0159606363405071,0.175541610769789,0.0828321230161696,0.641826405993648,0.142902129034578,0.00419946684626601,0.0467490666002259,0.0132977435166859,0.0205933593467245,0.00749563722489349,0.0108377349868975,0.00337047414819698,0.040791472652949,0.00800889430257025,0.0088744730229866,0.00798010885864985,0.167122089517262,0.0571268716308042,0.0217914904271836,0.000179115586674865,0.0721268841641021,0.0660057702049658,0.395943826313908,0.0237579787897867,0.0473451534432519,0.0708533625278919,0.0557062696444313,0.0118204355553622,0.0237525263183551,0.65107033690215,0.100055758073141,0.0159828192551742,0.0630838655925701,0.00101545699920707,0.601964854515736,0.00179436372456018,0.015077323389807,0.0791061303671755,0.00725734401324503,0.0151018873485578,0.02966169998266,0.047504001062432,0.0236538272515316,0.576299194298254,0.00100131507932645,0.0355096733243164,0.0179464531644898,0.0336711915072676,0.0277227239675356,0.0037756471533742,0.0201385755073197,0.62421778358263,0.00718548164223401,0.00936436716263686,0.0647153878137889,0.000136808823121404,0.190563714598921,0.634252360447047,0.0120900594009828,0.0908991308398493,0.0172689001574737,0.00849707733362433,0.0213890362068109,0.0286809407437432,0.0462754374586955,0.0778123934282871,0.00204118330045203,0.162068315675311,0.0680658455155779,0.000703627458351305,0.00512307911020137
"MMT00000268",0.00358965877770969,0.0216266035912968,0.0124184515860114,0.014673897630904,1.44338695986029e-05,0.0200285248375449,0.00467965114122042,0.0219144167586136,0.00120337567320627,0.00873961500039504,0.0431613498707205,0.597493042940422,0.999999999999999,0.0367439357822792,0.0708792920550616,0.222614588952851,0.193430062696624,0.00542802547055029,0.0148241806628274,0.0561669044969682,0.00234679417913398,0.0218871808604332,0.036316714655213,0.00362856929780652,0.103280191268992,0.0029511040034628,0.00120928414855644,0.00681600570106705,0.0207306109214865,0.0137581966592978,0.312823853657015,0.0696180525621103,0.64025363781217,0.06774918145099,0.00726959767451067,0.0425889417749866,0.0113570877889814,0.0142796578629027,0.0107644485431588,0.00774842836013375,0.00891123307506309,0.0239170599856366,0.0155841383367173,0.00196557049169564,0.00443920658336963,0.316894366136265,0.0420036435186008,0.0150728721992686,0.00122454353262484,0.0613190787143031,0.0513135027430397,0.70247451257125,0.0392852528253446,0.0194380123503248,0.157870587145241,0.0930496939229161,0.0212591247545299,0.0121233478996902,0.841739570282033,0.0463185062270104,0.0184569929357258,0.142503282306478,0.0061221262824974,0.499794053464426,0.00508798966786344,0.00267715703239053,0.0513929923223265,0.00149002600724102,0.0207224774444855,0.018469332994994,0.0284561733712779,0.0169180674208245,0.63225050623615,0.000189806347686189,0.0276211308326216,0.0176105144071726,0.0497002831504276,0.0198474962189252,0.00347201210538696,0.0206360823728451,0.851066355966021,0.00875766430605315,0.0377851631919671,0.0538058397537574,0.0006934317798333,0.110735616877449,0.786365175061482,0.00944093781539219,0.076578588454182,0.0254264582291755,0.0133835742666618,0.0728208385748754,0.0167543688809932,0.0455048996331553,0.0493977092277465,0.00810736283934601,0.138974645003327,0.0189725871025677,0.00210507521167364,0.015473666979215
"MMT00000283",0.0159051879094632,0.033265625413246,0.0200471325495193,0.0242746413406952,0.00310092468278286,0.00952430074728727,0.234258126756166,0.00740498968484971,0.0783885804232631,0.0289686534688346,0.0122674477542266,0.0157354082983041,0.0367439357822792,1,0.0169021083574266,0.039802969359489,0.0774451341093789,0.0076106984827859,0.0448146080451163,0.0578090677757858,0.0838879015709747,0.0323965018182691,0.00419166131884924,0.139864967829942,0.0170232869780035,0.151280233233817,0.0030483512852892,0.0121967432790692,0.0437142488995017,0.00954877637262229,0.062140210422193,0.00518963723492663,0.016723501877255,0.013313625811881,0.018756676042844,0.00895010401580773,0.00524279165456863,0.00296175685905293,0.0206462234234342,0.01568290132481,0.0720379324429723,0.0564441824788424,0.0207188161337764,0.00225663409763633,0.00676858730318388,0.0392067769498774,0.0226809618535964,0.0132760362753819,0.0637598794960927,0.0125737434944015,0.0139307833760459,0.049401636015584,0.0217912936847013,0.0162837789670924,0.0716094729842572,0.01339215786777,0.170011729236293,0.0166653831050029,0.029662321290904,0.00620586453640648,0.0208749006637885,0.0600687795078317,0.0385910228043226,0.020617639177715,0.0946435130321147,0.000616913159092652,0.0268970407770252,0.00114630944766243,0.0868030080918984,0.0205641010143496,0.00937179151997843,0.023674737176018,0.0326205885424764,0.00651403001134179,0.0167885457330409,0.00446483390057137,0.0105354015288826,0.0277422214943226,0.0100010182360499,0.0631935104728159,0.0332108114377309,0.00368955803413502,0.193903049806355,0.0215727815800548,0.0364013817804794,0.00408692969343256,0.0284040730731054,0.0110809464532383,0.0113606698099737,0.0505978143961583,0.0871217915394597,0.0750839221026208,0.00625526166687629,0.0635845861947637,0.0237180096248741,0.0652748363035222,0.0152520941459613,0.000320026481520239,0.126408491900654,0.104054558704853
"MMT00000334",0.0209922541814673,3.68035462415994e-05,0.224673222966171,0.017007405035678,0.00338035982763469,0.0802743768908865,0.00095870061136731,0.0511898972191144,0.000896164818773507,0.000411846388887099,0.000446420181434388,0.126280111356372,0.0708792920550616,0.0169021083574266,1,0.0684984612256152,0.0148107345100867,0.0141766587957626,0.00288635405120346,0.0140366157341539,0.0155454832900219,0.000104367192984479,0.209789087545638,0.043279368802582,0.0826458393713723,0.000288045878987959,0.0940826376836415,0.0030978256806817,0.00187016328465169,0.0100388019071935,0.013736799269716,0.0441441739595185,0.0522507361025259,0.167919973819374,0.0060366143141176,0.0175664324364435,0.0176211177149562,0.0059571416430672,0.00362626447664721,0.0144338535794378,0.000283604417402147,0.160014988126589,0.00161579919495993,0.0877466351516795,0.104391908376481,0.00827238911678926,0.0614707384759822,0.0660143138074286,0.00195076412132606,0.0170751321884043,0.0680654644143029,0.0633833807693096,0.0463525871632291,0.23220992771583,0.00115315513412648,0.0243900530541096,0.0285240442066043,0.183696129914625,0.0657461350396611,0.492109658145128,0.016369780567525,0.000951213697209076,7.40898811579134e-05,0.124591649001895,0.0028263700615909,0.132508647241132,0.0424819501949688,0.0576568408481104,0.0570373654503403,0.165293104951051,0.0783995034952096,0.0111877447120573,0.0322976813358278,0.0207245444762561,0.0767436628024942,0.00585234692041456,0.00062095965966207,0.0233186063136706,0.00674408403092472,0.0352966350593528,0.0690278504922012,0.0080821194079081,0.00135324229260531,0.05266511531404,0.00190741945213423,0.15952517919269,0.0612400744734073,0.0173676960472179,0.291318653374814,0.0128971203692383,0.0418623669861208,0.000954482575030362,0.0760432365414092,0.0288413968480731,0.161922230806137,0.00136551056810849,0.285031540632705,0.262558994296595,0.00807521756888638,0.000123027801865927
"MMT00000365",0.00348993644130169,0.0128757012850563,0.0206249264308069,0.0105655407481483,0.000177985960756943,0.0184943073076148,0.0126311763229103,0.0241931367437908,0.00287754342127104,0.00452011616277909,0.00727956336216927,0.145075362065496,0.222614588952851,0.039802969359489,0.0684984612256152,1,0.202190949101708,0.0249350114516066,0.0612081576769944,0.0208692556224644,0.00990406764814451,0.00459968971456925,0.0510153094183259,0.0164619086657299,0.110660226181716,0.00557085942267401,0.0136924454618692,0.0180322260546378,0.0123515097310723,0.0180378697702198,0.148379022566053,0.0169394443888061,0.138651506379486,0.0549183673670889,0.0105732072574656,0.0282790524510603,0.0124819885296608,0.00225788589184425,0.0449779253770991,0.0379418719130811,0.00315148494594217,0.0117752835328959,0.0833742123068221,0.025290360907209,0.0326590841092651,0.100569112566848,0.073380719116237,0.0741631609885067,0.00350244703833888,0.0302670790177932,0.0613320618261967,0.230428067162274,0.0196663705033295,0.0217699392213447,0.0740692666793572,0.150528548940893,0.0399887516427212,0.0171892159482794,0.157719774538053,0.044159232645148,0.0493191247851192,0.048930170019637,0.00428943124901689,0.254653843334871,0.0130218081000218,0.00289388975725532,0.0196859101787121,0.00454960093891254,0.0640479967641909,0.0592278417568135,0.0531750421401322,0.00538365311701747,0.149894606299024,0.0031131981123649,0.202123874236044,0.0183766539971506,0.0138635659494867,0.0197055688256921,0.0134906940173293,0.064627529768252,0.181468326870003,0.0037424708029217,0.0654863412469839,0.0924687572842713,0.0021240155075086,0.0424911316410474,0.153917503881486,0.00643255766910919,0.100535538105671,0.079714095413406,0.0126793359752249,0.0316954241518759,0.0424521391714508,0.019088223229062,0.0983308581313361,0.00654395677643001,0.11608339467761,0.0138681365346515,0.011699544562109,0.00847499415447474
"MMT00000368",0.00955495889215995,0.0982021221287191,0.00956667560252394,0.0177365577456831,0.0002172085444892,0.0034655173132773,0.0254667761075864,0.0235772604760869,0.00329092729366713,0.0426295072752226,0.0507600907789534,0.123779433949245,0.193430062696624,0.0774451341093789,0.0148107345100867,0.202190949101708,1,0.00926373600973988,0.136576246587484,0.0190390824695723,0.01059556369005,0.0249763514656143,0.0166698426699262,0.00735794284453989,0.0899930477500455,0.0139258170336285,0.00121340111046147,0.0165808100270847,0.0301716390021896,0.0309746807502451,0.197636887055549,0.0147659653010416,0.177251103731109,0.0495044875290829,0.0195881433004583,0.0767079415334123,0.0113494779202095,0.00130399408812968,0.0367890697064964,0.0282086017672903,0.0113248736705053,0.00966833704454179,0.138526132235226,0.00422597077520612,0.00444536828234381,0.127531852421843,0.0489246048180517,0.0639313144335563,0.0065406169529027,0.0554830603717596,0.0751346932326576,0.159992953327685,0.0143244046056722,0.00861292639188268,0.248176470686132,0.0599889334434759,0.0405763517128436,0.00290664887342269,0.157736011231414,0.00729686760020968,0.0970671104785824,0.132678807280582,0.0193964042960535,0.126322245929544,0.0106663168627944,0.000523327753719504,0.0281713121904489,0.000354873447405282,0.017249768055147,0.00947971560011024,0.0251376516488773,0.00297141953212351,0.185215709809644,0.000775307347543454,0.0646701185861556,0.0108797309266276,0.0518766813762174,0.0189975936426778,0.0100254982382485,0.0641353095405818,0.173861870023613,0.000603410979262202,0.0677090436513819,0.0507995499596535,0.00405836678125775,0.0207261715663201,0.153486737097458,0.00181327467917082,0.0178158126936244,0.0976269496064223,0.00561708150614784,0.0763620818662694,0.0195730834966198,0.0325275457347487,0.077910307858311,0.0260832191771683,0.0331159713471548,0.00351518477439606,0.0137288654369026,0.0490291522296671
"MMT00000373",0.0121190201844261,0.0195208732698733,0.0281669980143803,0.0246914335063207,0.0361493279526856,0.0039726010330585,0.0062961046484849,0.0516020921879625,0.00939191783738583,0.0023450911870796,0.00611470229725575,0.00909508793145071,0.00542802547055029,0.0076106984827859,0.0141766587957626,0.0249350114516066,0.00926373600973988,1,0.041337476600139,0.00145507800786975,0.0141995165461098,0.00743929844389241,0.0166057472160955,0.0161571642839954,0.0244486794202405,0.00771109093668733,0.0297173865079837,0.582232977872374,0.0151646843703601,0.0103669091048987,0.00247924972656706,0.0271527686601091,0.00644681183975002,0.01699333973218,0.0134874627920905,0.0175546914762798,0.00932484491551872,0.00433695037570602,0.0872630174530988,0.224925740601939,0.00605780391908916,0.00364848246592769,0.0218524884215927,0.0971234774384775,0.0287027776749684,0.00162283908057318,0.0472457324213919,0.0531139425886552,0.00417809239695267,0.0323456375173175,0.0374813466097598,0.00548938537192645,0.0106325711731675,0.0313786540492506,0.00591758770485255,0.105501103514123,0.00969111837408044,0.0513687696750662,0.00527297563655531,0.0136652166473371,0.0471150933405682,0.00359544490324863,0.00511852831507772,0.0116218672368219,0.0073836870407245,0.0463590420341388,0.0137104763557284,0.0218883071560216,0.00852270861447967,0.0395467442662837,0.0716128013070763,0.00226462795781884,0.00336828087468103,0.0347086383789444,0.0771183030205965,0.00590015237056696,0.00475257465864382,0.0185140775194138,0.191860425348262,0.0475310906897581,0.0052342209571762,0.0173287769480596,0.00902776867264019,0.0210652454419631,0.00824696089443466,0.024126371196376,0.00700362640003417,0.0119819670069537,0.0145771016994606,0.0232925423620175,0.00837404472482146,0.00341439356542096,0.0129236957322968,0.0092534682094203,0.00902989446466635,0.00673874000305553,0.00714290833353411,0.0483487476823448,0.0159582770734431,0.0189403242757261
"MMT00000384",0.0131740853396946,0.0901627382147924,0.00632085785062087,0.00947261455574981,0.011479646062986,0.000525653195048977,0.0501817466545686,0.0252091908083754,0.0124796672653981,0.0532978739867283,0.0299262494369174,0.00648611637376288,0.0148241806628274,0.0448146080451163,0.00288635405120346,0.0612081576769944,0.136576246587484,0.041337476600139,1,0.00179142593419983,0.0241310287821343,0.021545912075492,0.00252343520837017,0.0104478807226306,0.0321395149734729,0.0443684072508376,0.00377445891438449,0.0617360571111931,0.0369910284090875,0.0301883413534786,0.0246109029886888,0.00407910346277436,0.0141428878332855,0.0100184300593825,0.0206262416178277,0.0341135537709053,0.00252329954299246,0.000254881036940437,0.11173239264167,0.0878428878579944,0.00750185279342638,0.00211962184383992,0.179001539564711,0.027737798276847,0.00224664001152238,0.010559470624683,0.0383629425302012,0.0895487874065164,0.0207927751209554,0.0314028482788437,0.0350426821740443,0.0178255316809789,0.0146073097386206,0.0160593624255297,0.0758803768273725,0.124057739940768,0.0229919354063309,0.00672400696521553,0.011775636084983,0.000907010539015749,0.123593188891838,0.0461911700978811,0.0534410312623214,0.0105501004200253,0.0076758487222539,0.00232182509904732,0.00919505865355524,0.00319715131401311,0.00301300512823812,0.00541295602062489,0.0219759348747856,0.000446214846162441,0.0106783829684758,0.00663474336499015,0.119695761413998,0.00973807801133362,0.0324994935073629,0.0104551646847508,0.123182298809601,0.0940809008361147,0.0144337859172014,0.00461296782834397,0.0398334594680839,0.0187083013344424,0.0172822939830978,0.00454469973594077,0.012715417364169,0.00223881186150169,0.00177648601892703,0.0813068543237632,0.00827636823891291,0.0541571314911982,0.015377943363481,0.0071614059357295,0.0303060542293491,0.0230423163810453,0.00290955718611766,0.00431640754472012,0.0383791893486521,0.0535138250939487
"MMT00000401",0.00772882636578411,0.01530860683625,0.00238553580693319,0.0114202090817661,0.00614528088339404,0.0382970099311509,0.0323746273384891,0.000742906785790316,0.0433678258519675,0.0313695980723669,0.0352460506843705,0.0329653817580753,0.0561669044969682,0.0578090677757858,0.0140366157341539,0.0208692556224644,0.0190390824695723,0.00145507800786975,0.00179142593419983,1,0.0095606231523494,0.101533727326887,0.0103895373240659,0.0203179140522469,0.00564550095853094,0.0360301046656391,0.0145977930083781,0.0025180402062896,0.0117777170682461,0.0110818731502914,0.0982748834115834,0.0361370922319156,0.0338136197669389,0.00536857264506436,0.0228167865320421,0.00423705385298844,0.0211350425625054,0.0673379904734682,0.00229095694067143,0.000254201105689917,0.123651721668859,0.0245040871860784,0.00209244667640844,0.000121620196703019,0.0349356933206871,0.103897454096939,0.00143409595418745,0.00112549338979532,0.0206848519223205,0.00643643150440896,0.00246644307690779,0.0728238202980144,0.0126325871563916,0.000374862391484302,0.058638899014083,0.00770209227280096,0.0131437013725526,0.00662211331075063,0.0338886978738481,0.0106624987501192,0.0052199226125618,0.087363310554964,0.0196564878483714,0.048772282209624,0.0382378342735633,0.00121465055601143,0.00752622835679618,0.00721448863062151,0.0748054373664287,0.00960365031654729,0.00107316779339641,0.0652013440032626,0.0615133394665739,0.00862834251708012,0.000540541049795789,0.0172574960671836,0.0594501946771926,0.0121778381143468,0.000861013312777793,0.00842047807682432,0.0328828700942305,0.0165496502180387,0.0728991533054212,0.0137174596010043,0.0239172014063389,0.00806284977979316,0.0379461270960971,0.0248042740672085,0.0406695659496994,0.00290350613117031,0.0138697988739347,0.109893833689619,0.0128705463603424,0.0318614212267305,0.00774489701529499,0.0380164364883441,0.0114453523431229,0.0010292831749079,0.0185193636395691,0.0279086120749036
"MMT00000418",0.0187082269573122,0.00905548705547924,0.0393628679306089,0.0212593022008087,0.0469574401696397,0.0103962625010578,0.228687092525,0.0331168181869115,0.0835144335827939,0.00926504963065918,0.00021719569965827,0.00134375957867287,0.00234679417913398,0.0838879015709747,0.0155454832900219,0.00990406764814451,0.01059556369005,0.0141995165461098,0.0241310287821343,0.0095606231523494,1,0.00821211776955403,0.0158176061982001,0.498797329771812,0.0424740838372243,0.294997946056911,0.0623161867211351,0.0174568350149773,0.0367712694893437,0.00672124828013938,0.00229092462872545,0.0115335751972738,0.00081583408656776,0.0108934371952702,0.0396192565190969,0.0234573941893024,0.00646293776393352,0.00229290308193018,0.0299766518228509,0.0269122243229883,0.0132991516589462,0.0641908400948328,0.0461060459071851,0.026529459653242,0.0632680388194322,0.00488454538862947,0.0632879168019809,0.0468031094053978,0.245815043781508,0.0242697772663273,0.0361740525345104,0.00533977422564037,0.0239139892557183,0.0322009169103493,0.0010384038331565,0.00287189369636063,0.346450853538442,0.00693508581290091,0.00270599843412378,0.0111203428943465,0.0320656744529032,0.00119934358408691,0.0283194913516395,0.00236066965615132,0.27290920192163,0.00422627209485228,0.0127885771794528,0.0179401790247712,0.229831864511698,0.0308804867884058,0.0288609114040978,0.0365244794726954,0.00228028555293484,0.0478967999988031,0.0111419742170827,0.00515098001281669,7.65167159607239e-05,0.0278728349272691,0.0218053695175981,0.054897868241628,0.00334249775689386,0.00381294357615016,0.088713368151613,0.00596910095304599,0.0615928759872315,0.0025984288120719,0.00234792912865838,0.032586601030008,0.0144329060463856,0.0388053201594473,0.20318511663351,0.00242142426022431,0.0149009110624587,0.035986420458448,0.0244422720761741,0.0765455781905117,0.00889299075199165,0.00361722508127477,0.40619538941368,0.0601043190712088
"MMT00000464",0.00626780070166518,0.315182756560916,0.000112267949843046,0.0167263815958964,0.0222062630527764,0.00172967026729128,0.0594249345540362,0.00182013822613231,0.0775459079239818,0.13624981745025,0.176227108131224,0.00941601010085296,0.0218871808604332,0.0323965018182691,0.000104367192984479,0.00459968971456925,0.0249763514656143,0.00743929844389241,0.021545912075492,0.101533727326887,0.00821211776955403,1,0.000412089995707081,0.00422997141513656,0.00123320259397971,0.100347890579013,0.000489348213754406,0.0219967319416809,0.027922037668502,0.0131477908166585,0.0391353625797886,0.0700027254926511,0.0146298244861721,0.00149282235770548,0.0408600220939299,0.00704839857506921,0.0154263560861798,0.0273201094755489,0.0231207395352061,0.0021558575621088,0.282605575013444,0.000727543936580064,0.0123182439760831,0.000380016426971245,0.00160676731836305,0.0545453229537193,0.00226946735336083,0.000664473074173737,0.034867932147765,0.0302134299071608,0.00327957834551722,0.0256840054363505,0.0049333595340036,0.000116588690403334,0.164802354995818,0.0149888309817412,0.00822562089652121,0.000469411866783501,0.0165354701617689,3.15404531855076e-05,0.0208179821784539,0.16740492565333,0.17883000841529,0.01137079684211,0.0394265445707593,0.000306966190105809,0.00845758713901057,0.00133441831129179,0.00664844589045394,0.000816632424973678,0.00247965362278255,0.0244508697769074,0.0306269532223803,0.0123895487045418,0.000242101352862468,0.0248796917336167,0.156419861434386,0.0108708527731049,0.0127048912403312,0.00592798936485092,0.0171959392670488,0.0375935760745319,0.147521587886061,0.00437711583350369,0.0375433123291624,0.00169855862221413,0.0168448381057953,0.00514989420215986,0.000794112585436236,0.0039797832001868,0.00381857498327727,0.223884598258973,0.00257260036772816,0.0171637721488054,0.000367367392611527,0.0747379304387199,5.26401091863602e-05,4.49235267569114e-05,0.0151872098757542,0.203516932984421
"MMT00000517",0.0307393725513372,0.000706656877538525,0.16405794171906,0.0246815006621254,0.00322838736998329,0.0469963758302039,0.000850792202979576,0.0654927817719489,0.000326024319711034,0.000513929515660848,0.00109988441313105,0.0636766116533511,0.036316714655213,0.00419166131884924,0.209789087545638,0.0510153094183259,0.0166698426699262,0.0166057472160955,0.00252343520837017,0.0103895373240659,0.0158176061982001,0.000412089995707081,1,0.0191074758979349,0.05423485107693,0.000546006843193431,0.198009602141353,0.00642077146072047,0.00360343593215918,0.0275682629819209,0.0109401025913135,0.0661370969815896,0.0337338195976638,0.196099346350724,0.00653306303689873,0.0555065062096331,0.0244464954152518,0.0114540591456094,0.00580519289729095,0.0143362483361194,0.000496871959237553,0.0435464838477288,0.0122998844871073,0.0691493811337959,0.204356035286785,0.0103770658816083,0.0679794682871428,0.0711028316513115,0.00180904657481941,0.0310664085476916,0.0885595312781956,0.0175785395150555,0.0244897717951727,0.138900846177012,0.00150061658192061,0.0242874752843762,0.03072126933871,0.0695695333604379,0.0310713377607541,0.231166665890862,0.0218096371520917,0.00147115737168597,0.000239272839562992,0.0706423510420541,0.00227536989210049,0.0968164862983132,0.0345863363085413,0.0872077134306086,0.0734175537680978,0.0798965043752427,0.0832179440893921,0.00910683026537966,0.0295289241774169,0.0101313976923021,0.0601451073074687,0.017953749322887,0.000487364068317977,0.0267648984533523,0.00489839747499475,0.0268023778791626,0.0270776006183846,0.0176725454420342,0.00189395164681034,0.0534314726526521,0.000846683668332476,0.108453884562832,0.0335281566296687,0.0107772903770505,0.232314128631751,0.0162271337901936,0.0114094910895483,0.00123482801505592,0.0580223289951167,0.0148498750332999,0.123603028228037,0.00263455981434642,0.177700892617912,0.197468597999096,0.0103274845879396,0.000111441526003332
